date,state,city,school,longitude,latitude,link,iglink
March 14,Florida,North Miami Beach,Alonzo and Tracy Mourning Senior High Biscayne Bay Campus,-80.147027,25.9169889,https://actionnetwork.org/events/national-school-walkout-36?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/246230459/alonzo-and-tracy-mourning-senior-high-biscayne-bay-campus/
March 14,Florida,Riviera Beach,Suncoast Community HIgh School,-80.0819213,26.778872,https://actionnetwork.org/events/suncoast-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/p/Bexvi7dBMzk/?taken-at=243382780
March 14,Florida,Sarasota,New College of Florida,-82.558703,27.384828,https://actionnetwork.org/events/ncf-enough-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1338220/new-college-of-florida/
March 14,Florida,Sarasota,Riverview High School,-82.5183869,27.282344,https://actionnetwork.org/events/riverview-high-school?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/378607773/riverview-high-school-sarasota-florida/
March 14,Florida,Sarasota,Sarasota High School,-82.526864,27.3245162,https://actionnetwork.org/events/shs-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1018587695/sarasota-high-school-theatre/
March 14,Florida,Sarasota,Suncoast Polytechnical High School,-82.4993164,27.285737,https://actionnetwork.org/events/suncoast-polytechnical-high-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/750728688/suncoast-polytechnical-high-school/
March 14,Florida,Vero Beach,Vero Beach High School,-80.4035812,27.6288778,https://actionnetwork.org/events/vbhs-national-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/249015426/vero-beach-high-school/
March 14,Florida,Wellington,Wellington High School,-80.2657383,26.6502685,https://actionnetwork.org/events/wellington-walkout?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Florida,West Palm Beach,Dreyfoos School of the Arts,-80.0616264,26.7088319,https://www.facebook.com/events/996524017162297/,https://www.instagram.com/explore/locations/562265895/dreyfoos-school-of-the-arts/
March 14,Georgia,Atlanta,Druid Hills High School,-84.3157437,33.7938039,https://www.myajc.com/blog/get-schooled/history-will-kinder-student-organizers-walkout-than-their-critics/oWYycfO9HO4iGX1GnD1AnM/,https://www.instagram.com/explore/locations/238786964/druid-hills-high-school/
March 14,Hawaii,Ewa Beach,Ilima Intermediate School,-158.0117715,21.3160549,https://actionnetwork.org/events/ilima-says-enough-sending-aloha-to-stoneman-douglas?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/493807527/ilima-intermediate-school/
March 14,Hawaii,Honolulu,Henry J. Kaiser High School,-157.6945745,21.2850985,https://actionnetwork.org/events/enough-national-school-walkout-kaiser-high-school?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/263605030/henry-j-kaiser-high-school-hawaii/
March 14,Hawaii,Honolulu,Iolani School,-157.8249168,21.2860467,https://actionnetwork.org/events/enough-iolani-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/318386789/iolani-school/
March 14,Hawaii,Honolulu,Moanalua High School,-157.9003599,21.347123,https://actionnetwork.org/events/moanalua-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/464938/moanalua-high-school/
March 14,Hawaii,Honolulu,President George Washington Middle School,-157.8348853,21.295721,https://actionnetwork.org/events/washington-middle-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/825296348/president-george-washington-middle-school/
March 14,Hawaii,Honolulu,Punahou School,-157.8282173,21.3013328,https://actionnetwork.org/events/punahou-school-walkout-2?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/47088/punahou-school/
March 14,Hawaii,Honolulu,Sacred Hearts Academy,-157.806603,21.285976,https://actionnetwork.org/events/sacred-hearts-academy-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/309623/sacred-hearts-academy/
March 14,Hawaii,Honolulu,Saint Francis School,-157.811952,21.303339,https://actionnetwork.org/events/saint-francis-school-manoa-enough-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/884216161/saint-francis-school/
March 14,Hawaii,Honolulu,University Laboratory School,-157.8216782,21.2978857,https://actionnetwork.org/events/enough-standing-in-solidarity-with-stoneman-douglas?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/213226512/university-laboratory-school-a-hawaii-public-charter-school/
March 14,Hawaii,Honolulu,University of Hawaii at Moana,-157.8171118,21.296939,https://actionnetwork.org/events/enough-national-school-walkout-uh-manoa?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/54724/university-of-hawaii-at-manoa/
March 14,Hawaii,Keaau,Kea'au High School,-155.0313573,19.6126359,https://actionnetwork.org/events/keaau-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/219398696/keaau-high-school/
March 14,Hawaii,Pahoa,Hawaii Academy of Arts and Sciences,-154.9444627,19.5011993,https://actionnetwork.org/events/haas-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/14050553/hawaii-academy-of-arts-and-sciences/
March 14,Idaho,Boise,Bishop Kelly High School,-116.2695553,43.6016843,https://actionnetwork.org/events/bishop-kelly-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/223887670/bishop-kelly-high-school/
March 14,Idaho,Boise,Boise National School Walkout and Gun Safety Protest,,,https://actionnetwork.org/events/boise-national-school-walkout-and-gun-safety-protest?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/219338944/idaho-state-capitol/
March 14,Idaho,Boise,Sage International School,-116.1787139,43.5952144,https://actionnetwork.org/events/the-sage-middle-school-is-joining-the-revolution-and-walking-out?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Idaho,Coeur d'Alene,Coeur d'Alene High School,-116.7774239,47.7211708,https://actionnetwork.org/events/coeur-dalene-high-school-enough-national-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/235626462/coeur-dalene-high-school/
March 14,Idaho,Hailey,Wood River High School,-114.2936781,43.517505,https://actionnetwork.org/events/wood-river-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/339904109/wood-river-high-school/
March 14,Idaho,Hailey,Wood River Middle School,-114.316743,43.528807,https://actionnetwork.org/events/wood-river-middle-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/524822847711308/wood-river-middle-school-soccer-field/
March 14,Idaho,Twin Falls,Canyon Ridge High School,-114.4847089,42.5860626,https://actionnetwork.org/events/canyon-ridge-high-school-national-walkout-for-action?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/257328163/canyon-ridge-high-school/
March 14,Idaho,Twin Falls,Twin Falls High School,-114.4522197,42.5715367,https://actionnetwork.org/events/twin-falls-high-school-national-walkout-for-gun-control?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/252454006/twin-falls-high-school/
March 14,Illinois,Chicago,Northside College Prep,-87.7078996,41.9813057,https://www.facebook.com/events/156504728396138/,https://www.instagram.com/explore/locations/8384976/northside-college-prep/
March 14,Illinois,Evanston,Evanston Township High School,-87.7007442,42.0463103,https://www.facebook.com/events/593567674315439/,https://www.instagram.com/explore/locations/222633783/evanston-township-high-school-eths/
March 14,Illinois,Galesburg,Galesburg High School,-90.3885207,40.9635572,https://www.facebook.com/events/148434765838139/,https://www.instagram.com/explore/locations/250764724/galesburg-high-school/
March 14,Illinois,Libertyville,Libertyville High School,-87.9668211,42.2845997,https://www.facebook.com/events/147426235925956,https://www.instagram.com/explore/locations/227432377/libertyville-high-school/
March 14,Illinois,Lincolnshire,Adlai E. Stevenson High School,-87.9461339,42.1993548,https://www.facebook.com/events/376516022820457/,https://www.instagram.com/explore/locations/3874157/adlai-e-stevenson-high-school/
March 14,Illinois,Wheaton,Friends Who March,,,https://www.facebook.com/events/191745574760390/,https://www.instagram.com/explore/locations/7027245/wheaton-illinois/
March 14,Kentucky,,Kentucky National Organization for Women,-85.7177807,38.2348954,https://www.facebook.com/events/350438632030439/,https://www.instagram.com/explore/locations/290382475/kentucky/
March 14,Maine,Falmouth,Falmouth High School,-70.272571,43.7404535,https://www.facebook.com/events/184454538837139/,https://www.instagram.com/explore/locations/242998881/falmouth-high-school-maine/
March 14,Maine,Fryeburg,Fryeburg Academy,-70.975353,44.0198928,https://www.facebook.com/events/2044766678873223/,https://www.instagram.com/explore/locations/11402527/fryeburg-academy/
March 14,Maine,Orono,Orono High School,-68.6775322,44.88216,https://www.facebook.com/events/185636788591286/,https://www.instagram.com/explore/locations/500401006/orono-high-school/
March 14,Maine,Saco,York County Young Dems,,,https://www.facebook.com/events/151620052188694/,https://www.instagram.com/explore/locations/624478847/saco-transportation-center/
March 14,Maine,South Berwick,Marshwood High School,-70.797379,43.2007103,https://www.facebook.com/events/1839098139436550/,https://www.instagram.com/explore/locations/238067897/marshwood-high-school/
March 14,Maine,Waterville,Waterville Senior High School,-69.64292,44.5522744,https://www.facebook.com/events/1344131269065869/,https://www.instagram.com/explore/locations/800452492/waterville-senior-high-school/
March 14,Massachusetts,Boxford,Masconomet Regional High School,-70.9757922,42.6271399,https://www.facebook.com/events/1599308050146318/,https://www.instagram.com/explore/locations/629094/masconomet-regional-high-school/
March 14,Massachusetts,Framingham,Framingham High School,-71.403192,42.318635,https://www.facebook.com/events/352212548627123/,https://www.instagram.com/explore/locations/228791629/framingham-high-school/
March 14,Massachusetts,Great Barrington,Monument Mountain Regional High School,-73.331542,42.248587,https://www.facebook.com/events/152324835402042/,https://www.instagram.com/explore/locations/726676269/monument-mt-regional-high/
March 14,Massachusetts,Holliston,Holliston High,-71.4443855,42.2058549,https://www.facebook.com/events/218969038680008/,https://www.instagram.com/explore/locations/479325389/holliston-high/
March 14,Massachusetts,Wakefield,Wakefield High School,-71.0512097,42.4964549,https://www.facebook.com/events/186367298636459/,https://www.instagram.com/explore/locations/1022702580/wakefield-high-school-wakefield-massachusetts/
March 14,Massachusetts,Wayland,Wayland High School,-71.3740577,42.3419115,https://www.facebook.com/events/174919813148048/,https://www.instagram.com/explore/locations/499099246/wayland-high-school/
March 14,Massachusetts,Westwood,Westwood High School,-71.2167319,42.2170063,https://www.facebook.com/events/1800189730043601/,https://www.instagram.com/explore/locations/223023085/westwood-high-school/
March 14,Michigan,Coopersville,Coopersville High School,-85.9223925,43.0658614,https://www.facebook.com/events/1775410029145741/,https://www.instagram.com/explore/locations/737300788/coopersville-high-school/
March 14,New Hampshire,Orford,Rivendell Academy,-72.1376509,43.899294,https://www.facebook.com/events/1796839593955451/,https://www.instagram.com/explore/locations/372049678/rivendell-academy/
March 14,New Hampshire,Portsmouth,National School Walkout - Seacoast of New Hampshire,,,https://www.facebook.com/events/408328249620756/,https://www.instagram.com/explore/locations/215304665/portsmouth-new-hampshire/
March 14,New Jersey,Lawrenceville,Lawrence High School,-74.7309635,40.2655175,https://www.facebook.com/events/152357155453185/,https://www.instagram.com/explore/locations/251738920/lawrence-high-school-new-jersey/
March 14,New Jersey,Montclair,Montclair High School,-74.2129739,40.823288,https://www.facebook.com/events/226267377945633/,https://www.instagram.com/explore/locations/874836852/montclair-high-school-new-jersey/
March 14,New Jersey,Morristown,Morristown High School,-74.4863304,40.8012115,https://www.facebook.com/events/159051714752963/,https://www.instagram.com/explore/locations/1016675920/morristown-high-school/
March 14,New Jersey,Scotch Plains,Scotch Plains-Fanwood High School,-74.3842216,40.6537456,https://www.facebook.com/events/1575550605815761/,https://www.instagram.com/explore/locations/243224748/scotch-plains-fanwood-high-school/
March 14,New Jersey,West Milford,West Milford High School,-74.3810114,41.0791106,https://www.facebook.com/events/734632569994123/,https://www.instagram.com/explore/locations/3544845/west-milford-high-school/
March 14,New York,Brewster,Brewster High School,-73.6034219,41.4422111,https://www.facebook.com/events/559863571057400/,https://www.instagram.com/explore/locations/246738696/brewster-high-school-brewster-new-york/
March 14,New York,Bronxville,Bronxville Union Free School District,-73.8272029,40.9374908,https://www.facebook.com/events/903892243105704/,https://www.instagram.com/explore/locations/1026363643/bronxville-union-free-school-district/
March 14,New York,Buffalo,Villa Maria College,-78.7973749,42.9127719,https://www.facebook.com/events/1575313795916540/,https://www.instagram.com/explore/locations/391706/villa-maria-college/
March 14,New York,Chappaqua,Horace Greeley High School,-73.7579745,41.1752353,https://www.facebook.com/events/1517939024970890/,FALSE
March 14,New York,Clifton Park,Shenendehowa Central School District,-73.8183804,42.844668,https://www.facebook.com/events/196104357789480/,https://www.instagram.com/explore/locations/311364021/shenendehowa-central-school-district/
March 14,New York,Great Neck,William A. Shine Great Neck South High School,-73.7005113,40.7663856,https://www.facebook.com/events/190751081518410/,https://www.instagram.com/explore/locations/221723998/william-a-shine-great-neck-south-high-school/
March 14,New York,Ithaca,Ithaca High School,-76.4976543,42.4550421,https://www.facebook.com/events/431605020607030/,https://www.instagram.com/explore/locations/234330071/ithaca-high-school/
March 14,New York,New Rochelle,New Rochelle High School,-73.7936935,40.9294323,https://www.facebook.com/events/109330626566029/,FALSE
March 14,New York,New York,Baruch College Campus High School,-73.985909,40.7418485,https://www.facebook.com/events/170440427078732/,https://www.instagram.com/explore/locations/279377826/baruch-college-campus-high-school/
March 14,New York,Pittsford,Pittsford Mendon High School,-77.5177314,43.0600668,https://www.facebook.com/events/392410524516682/,https://www.instagram.com/explore/locations/250812270/pittsford-mendon-high-school/
March 14,New York,Queens,St. John's University,-73.7946899,40.7215967,https://www.facebook.com/events/1639326459485278/,https://www.instagram.com/explore/locations/217492744/st-johns-university/
March 14,New York,Rochester,School of the Arts,-77.590789,43.158543,https://www.facebook.com/events/2073843679517683/,https://www.instagram.com/explore/locations/503921431/school-of-the-arts/
March 14,North Carolina,Cullowhee,Western Carolina University,-83.1843781,35.3089224,https://www.facebook.com/events/1586150888167289/,https://www.instagram.com/explore/locations/1824397/western-carolina-university/
March 14,North Carolina,Gastonia,Ashbrook High School,-81.1269334,35.2432006,https://www.facebook.com/events/297842017410753/,https://www.instagram.com/explore/locations/7303040/ashbrook-high-school/
March 14,North Carolina,Hendersonville,West Henderson High,-82.5148451,35.3658136,https://www.facebook.com/events/1691210574275853/,https://www.instagram.com/explore/locations/696528721/west-henderson-high/
March 14,North Dakota,Bismarck,Bismarck High School,-100.7802494,46.813099,https://actionnetwork.org/events/bismarck-high-school-walkout-against-gun-violence?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/215517955/bismarck-high-school/
March 14,North Dakota,Fargo,Davies High School,-96.816995,46.780784,https://actionnetwork.org/events/davies-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/255238032/davies-high-school/
March 14,North Dakota,Grand Forks,Grand Forks Central High School,-97.035077,47.9254958,https://actionnetwork.org/events/never-again-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/932066505/grand-forks-central-high-school/
March 14,North Dakota,Jamestown,Jamestown High School,-98.686903,46.9181235,https://actionnetwork.org/events/jhs-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/288521378/jamestown-high-school-north-dakota/
March 14,Ohio,Akron,Harvey S. Firestone Community Learning Center,,,https://www.facebook.com/events/166479427407511/,https://www.instagram.com/explore/locations/904865809681637/harvey-s-firestone-clc/
March 14,Ohio,Columbus,Ohio State University,-83.0309143,40.0141905,https://www.facebook.com/events/1015189101972389/,https://www.instagram.com/explore/locations/214700938/the-ohio-state-university/
March 14,Ohio,Logan,Logan High School,-82.3743442,39.5158569,https://www.facebook.com/events/596622900675131/,https://www.instagram.com/explore/locations/244034502/logan-high-school-ohio/
March 14,Ohio,Lorain,Lorain High School,-82.1904797,41.4465496,https://www.facebook.com/events/194226311176988/,https://www.instagram.com/explore/locations/309858578/lorain-catholic-high-school/
March 14,Oregon,Eugene,University of Oregon,-123.0726055,44.0448302,https://www.facebook.com/events/1817071381699936/,https://www.instagram.com/explore/locations/40979/university-of-oregon/
March 14,Oregon,Monmouth,Western Oregon University,-123.2409798,44.8536068,https://www.facebook.com/events/424361667985228/,https://www.instagram.com/explore/locations/288368361/western-oregon-university/
March 14,Oregon,Springfield,Springfield High School,-123.0158084,44.0535256,https://www.facebook.com/events/840810992786635/,https://www.instagram.com/explore/locations/1011548899/springfield-high-school-oregon/
March 14,Rhode Island,Bristol,Mt. Hope High School,-71.2692521,41.6877084,https://www.facebook.com/events/2042575069116791/,https://www.instagram.com/explore/locations/895397367/mt-hope-high-school/
March 14,South Dakota,Rapid City,EMPOWER Rapid City,-103.220957,44.0979824,https://actionnetwork.org/events/empowe-rapid-city?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/170608026/rapid-city-south-dakota/
March 14,Vermont,Enosburg Falls,Enosburg Falls Junior/Senior High School,-72.8039149,44.9053176,https://www.facebook.com/events/1929964460650703/,https://www.instagram.com/explore/locations/1015990270/enosburg-falls-juniorsenior-high-school/
March 14,Virginia,Charlottesville,University of Virginia,-78.5079772,38.0335529,https://www.facebook.com/events/1970456269941416/,https://www.instagram.com/explore/locations/213910390/university-of-virginia/
March 14,Virginia,Stafford,Colonial Forge High School,-77.4508901,38.4346596,https://www.facebook.com/events/220335188528377/,https://www.instagram.com/explore/locations/236533790/colonial-forge-high-school/
March 14,Virginia,Staunton,R.E. Lee High School,-79.0532921,38.1648669,https://www.facebook.com/events/161112251210967/,https://www.instagram.com/explore/locations/1706976972906839/re-lee-high-school/
March 14,Washington,Bellevue,Bellevue High School,-122.198703,47.6041425,https://actionnetwork.org/events/enough-national-school-walkout-101?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/524977011019392/bellevue-high-school/
March 14,Washington,Bellevue,Interlake High School,-122.124041,47.628934,https://actionnetwork.org/events/interlake-high-school-national-school-walkout-enough?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/413544/interlake-high-school/
March 14,Washington,Bellevue,International School,-122.1712904,47.6042005,https://actionnetwork.org/events/international-school-bellevue-participates-in-the-national-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/434597910/international-school/
March 14,Washington,Bellevue,Newport High School,-122.1722352,47.5679585,https://actionnetwork.org/events/enough-national-school-walkout-newport-hs?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/234708504/newport-high-school/
March 14,Washington,Bellingham,Whatcom Community College,-122.4927431,48.7946887,https://actionnetwork.org/events/enough-whatcom-community-college-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1110740/whatcom-community-college/
March 14,Washington,Bothell,Bothell High School,-122.2192398,47.760959,https://actionnetwork.org/events/bhs-walkout-3?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/221636169/bothell-high-school/
March 14,Washington,Bothell,North Creek High School,-122.1826917,47.8241371,https://www.facebook.com/events/225842161319625/,FALSE
March 14,Washington,Camas,Camas High School,-122.3982092,45.6122901,https://actionnetwork.org/events/never-again-student-walkout-at-camas-high-school?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1962641/camas-high-school/
March 14,Washington,Carnation,Riverview Learning Center,-121.9077479,47.6515423,https://actionnetwork.org/events/riverview-learning-center-walkout?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Washington,College Place,Walla Walla University,-118.3906389,46.0464496,https://actionnetwork.org/events/enough-national-school-walkout-walla-walla-university?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/2271490/walla-walla-university/
March 14,Washington,Coupeville,Coupeville High School,-122.6847552,48.2064233,https://actionnetwork.org/events/enough-high-school-walkout-coupeville?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/769948403/coupeville-high-school/
March 14,Washington,Deming,Mount Baker High School,-122.2219458,48.8254489,https://actionnetwork.org/events/mbhs-march-for-our-lives?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/845998412/mount-baker-senior-high/
March 14,Washington,Duvall,Cedarcrest High School,-121.9513861,47.736396,https://actionnetwork.org/events/national-school-walkout-12?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/250323751/cedarcrest-high-school/
March 14,Washington,Eastsound,Orcas Island School District,-122.902561,48.699093,https://actionnetwork.org/events/school-walkout-orcas-island-high-school?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/429611461/orcas-island-school-district/
March 14,Washington,Edmonds,Edmonds Woodway High School,-122.3377965,47.8050183,https://actionnetwork.org/events/ewhs-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/353188/edmonds-woodway-high-school/
March 14,Washington,Ellensburg,Ellensburg Indivisible,,,https://actionnetwork.org/events/walkout-against-school-vioelnce?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/226270683/ellensburg-washington/
March 14,Washington,Everett,Explorer Middle School,-122.2479307,47.9109158,https://actionnetwork.org/events/ems-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/744583578/explorer-middle-school/
March 14,Washington,Everett,Mariner High School,-122.2363741,47.887831,https://actionnetwork.org/events/ems-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/237668505/mariner-high-school/
